timestamp,process_id,worker_id,label,release,batch,metric,value
2025-09-20T01:00:59.442000,62819,1,worker-1,2024-11-23,4,latency,12.708
2025-09-20T01:01:05.490000,62820,2,worker-2,2024-11-22,42,latency,15.011
2025-09-20T01:01:11.074000,62819,1,worker-1,2024-11-23,5,latency,11.631
2025-09-20T01:01:19.967000,62820,2,worker-2,2024-11-22,43,latency,14.476
2025-09-20T01:01:23.208000,62819,1,worker-1,2024-11-23,6,latency,12.134
2025-09-20T01:01:34.694000,62820,2,worker-2,2024-11-22,44,latency,14.727
2025-09-20T01:01:36.332000,62819,1,worker-1,2024-11-23,7,latency,13.124
2025-09-20T01:01:48.275000,62820,2,worker-2,2024-11-22,45,latency,13.582
2025-09-20T01:01:48.324000,62819,1,worker-1,2024-11-23,8,latency,11.992
2025-09-20T01:02:00.160000,62819,1,worker-1,2024-11-23,9,latency,11.836
2025-09-20T01:02:02.134000,62820,2,worker-2,2024-11-22,46,latency,13.858
2025-09-20T01:02:12.416000,62819,1,worker-1,2024-11-23,10,latency,12.255
2025-09-20T01:02:15.695000,62820,2,worker-2,2024-11-22,47,latency,13.561
2025-09-20T01:02:24.663000,62819,1,worker-1,2024-11-23,11,latency,12.247
2025-09-20T01:02:29.554000,62820,2,worker-2,2024-11-22,48,latency,13.859
2025-09-20T01:02:36.539000,62819,1,worker-1,2024-11-23,12,latency,11.875
2025-09-20T01:02:43.753000,62820,2,worker-2,2024-11-22,49,latency,14.199
2025-09-20T01:02:48.469000,62819,1,worker-1,2024-11-23,13,latency,11.930
2025-09-20T01:02:57.343000,62820,2,worker-2,2024-11-22,50,latency,13.589
2025-09-20T01:02:59.426000,62819,1,worker-1,2024-11-23,14,latency,10.957
2025-09-20T01:03:11.793000,62820,2,worker-2,2024-11-22,51,latency,14.450
2025-09-20T01:03:12.011000,62819,1,worker-1,2024-11-23,15,latency,12.585
2025-09-20T01:03:24.178000,62819,1,worker-1,2024-11-23,16,latency,12.167
2025-09-20T01:03:26.425000,62820,2,worker-2,2024-11-22,52,latency,14.632
2025-09-20T01:03:36.499000,62819,1,worker-1,2024-11-23,17,latency,12.321
2025-09-20T01:03:43.438000,62820,2,worker-2,2024-11-22,53,latency,17.012
2025-09-20T01:03:48.098000,62819,1,worker-1,2024-11-23,18,latency,11.599
2025-09-20T01:03:57.185000,62820,2,worker-2,2024-11-22,54,latency,13.747
2025-09-20T01:04:00.009000,62819,1,worker-1,2024-11-23,19,latency,11.910
2025-09-20T01:04:10.269000,62820,2,worker-2,2024-11-22,55,latency,13.084
2025-09-20T01:04:12.653000,62819,1,worker-1,2024-11-23,20,latency,12.644
2025-09-20T01:04:23.661000,62820,2,worker-2,2024-11-22,56,latency,13.392
2025-09-20T01:04:25.306000,62819,1,worker-1,2024-11-23,21,latency,12.652
2025-09-20T01:04:36.464000,62820,2,worker-2,2024-11-22,57,latency,12.803
2025-09-20T01:04:37.822000,62819,1,worker-1,2024-11-23,22,latency,12.516
2025-09-20T01:04:50.219000,62819,1,worker-1,2024-11-23,23,latency,12.396
2025-09-20T01:04:50.421000,62820,2,worker-2,2024-11-22,58,latency,13.957
2025-09-20T01:05:04.039000,62819,1,worker-1,2024-11-23,24,latency,13.820
2025-09-20T01:05:04.500000,62820,2,worker-2,2024-11-22,59,latency,14.079
2025-09-20T01:05:16.822000,62819,1,worker-1,2024-11-23,25,latency,12.783
2025-09-20T01:05:19.435000,62820,2,worker-2,2024-11-22,60,latency,14.935
2025-09-20T01:05:29.622000,62819,1,worker-1,2024-11-23,26,latency,12.799
2025-09-20T01:05:35.532000,62820,2,worker-2,2024-11-22,61,latency,16.096
2025-09-20T01:05:40.817000,62819,1,worker-1,2024-11-23,27,latency,11.195
2025-09-20T01:05:48.659000,62820,2,worker-2,2024-11-22,62,latency,13.128
2025-09-20T01:05:48.660000,62820,2,worker-2,2024-11-22,63,batches,63.000
2025-09-20T01:05:49.438000,62820,2,worker-2,2024-11-22,,max-rss,13.167
2025-09-20T01:05:49.577000,62817,,coordinator,,,max-rss,0.825
2025-09-20T01:05:53.931000,62819,1,worker-1,2024-11-23,28,latency,13.114
2025-09-20T01:06:06.227000,62819,1,worker-1,2024-11-23,29,latency,12.296
2025-09-20T01:06:12.136000,62820,2,worker-2,2024-11-24,0,latency,14.046
2025-09-20T01:06:20.004000,62819,1,worker-1,2024-11-23,30,latency,13.777
2025-09-20T01:06:25.872000,62820,2,worker-2,2024-11-24,1,latency,13.736
2025-09-20T01:06:32.909000,62819,1,worker-1,2024-11-23,31,latency,12.905
2025-09-20T01:06:39.072000,62820,2,worker-2,2024-11-24,2,latency,13.200
2025-09-20T01:06:45.689000,62819,1,worker-1,2024-11-23,32,latency,12.779
2025-09-20T01:06:52.647000,62820,2,worker-2,2024-11-24,3,latency,13.575
2025-09-20T01:06:58.715000,62819,1,worker-1,2024-11-23,33,latency,13.026
2025-09-20T01:07:06.505000,62820,2,worker-2,2024-11-24,4,latency,13.858
2025-09-20T01:07:12.012000,62819,1,worker-1,2024-11-23,34,latency,13.296
2025-09-20T01:07:19.355000,62820,2,worker-2,2024-11-24,5,latency,12.849
2025-09-20T01:07:25.299000,62819,1,worker-1,2024-11-23,35,latency,13.287
2025-09-20T01:07:32.347000,62820,2,worker-2,2024-11-24,6,latency,12.992
2025-09-20T01:07:37.721000,62819,1,worker-1,2024-11-23,36,latency,12.422
2025-09-20T01:07:45.739000,62820,2,worker-2,2024-11-24,7,latency,13.392
2025-09-20T01:07:52.698000,62819,1,worker-1,2024-11-23,37,latency,14.977
2025-09-20T01:07:58.046000,62820,2,worker-2,2024-11-24,8,latency,12.307
2025-09-20T01:08:07.879000,62819,1,worker-1,2024-11-23,38,latency,15.181
2025-09-20T01:08:11.203000,62820,2,worker-2,2024-11-24,9,latency,13.156
2025-09-20T01:08:23.114000,62819,1,worker-1,2024-11-23,39,latency,15.234
2025-09-20T01:08:24.707000,62820,2,worker-2,2024-11-24,10,latency,13.504
2025-09-20T01:08:37.435000,62820,2,worker-2,2024-11-24,11,latency,12.727
2025-09-20T01:08:38.813000,62819,1,worker-1,2024-11-23,40,latency,15.699
2025-09-20T01:08:50.962000,62820,2,worker-2,2024-11-24,12,latency,13.527
2025-09-20T01:08:54.394000,62819,1,worker-1,2024-11-23,41,latency,15.581
2025-09-20T01:09:04.037000,62820,2,worker-2,2024-11-24,13,latency,13.075
2025-09-20T01:09:08.086000,62819,1,worker-1,2024-11-23,42,latency,13.691
2025-09-20T01:09:16.994000,62820,2,worker-2,2024-11-24,14,latency,12.956
2025-09-20T01:09:21.262000,62819,1,worker-1,2024-11-23,43,latency,13.176
2025-09-20T01:09:29.775000,62820,2,worker-2,2024-11-24,15,latency,12.781
2025-09-20T01:09:34.661000,62819,1,worker-1,2024-11-23,44,latency,13.398
2025-09-20T01:09:41.970000,62820,2,worker-2,2024-11-24,16,latency,12.195
2025-09-20T01:09:48.045000,62819,1,worker-1,2024-11-23,45,latency,13.383
2025-09-20T01:09:55.237000,62820,2,worker-2,2024-11-24,17,latency,13.266
2025-09-20T01:10:01.813000,62819,1,worker-1,2024-11-23,46,latency,13.768
2025-09-20T01:10:08.918000,62820,2,worker-2,2024-11-24,18,latency,13.681
2025-09-20T01:10:15.270000,62819,1,worker-1,2024-11-23,47,latency,13.457
2025-09-20T01:10:22.508000,62820,2,worker-2,2024-11-24,19,latency,13.590
2025-09-20T01:10:28.492000,62819,1,worker-1,2024-11-23,48,latency,13.221
2025-09-20T01:10:34.108000,62820,2,worker-2,2024-11-24,20,latency,11.600
2025-09-20T01:10:41.413000,62819,1,worker-1,2024-11-23,49,latency,12.921
2025-09-20T01:10:46.616000,62820,2,worker-2,2024-11-24,21,latency,12.508
2025-09-20T01:10:54.791000,62819,1,worker-1,2024-11-23,50,latency,13.377
2025-09-20T01:10:59.007000,62820,2,worker-2,2024-11-24,22,latency,12.391
2025-09-20T01:11:08.702000,62819,1,worker-1,2024-11-23,51,latency,13.912
2025-09-20T01:11:10.762000,62820,2,worker-2,2024-11-24,23,latency,11.755
2025-09-20T01:11:22.557000,62820,2,worker-2,2024-11-24,24,latency,11.795
2025-09-20T01:11:24.923000,62819,1,worker-1,2024-11-23,52,latency,16.221
2025-09-20T01:11:34.657000,62820,2,worker-2,2024-11-24,25,latency,12.099
2025-09-20T01:11:37.899000,62819,1,worker-1,2024-11-23,53,latency,12.976
2025-09-20T01:11:47.963000,62820,2,worker-2,2024-11-24,26,latency,13.306
2025-09-20T01:11:50.561000,62819,1,worker-1,2024-11-23,54,latency,12.662
2025-09-20T01:11:59.751000,62820,2,worker-2,2024-11-24,27,latency,11.787
2025-09-20T01:12:04.070000,62819,1,worker-1,2024-11-23,55,latency,13.509
2025-09-20T01:12:11.812000,62820,2,worker-2,2024-11-24,28,latency,12.061
2025-09-20T01:12:17.091000,62819,1,worker-1,2024-11-23,56,latency,13.020
2025-09-20T01:12:23.923000,62820,2,worker-2,2024-11-24,29,latency,12.111
2025-09-20T01:12:29.516000,62819,1,worker-1,2024-11-23,57,latency,12.425
2025-09-20T01:12:35.870000,62820,2,worker-2,2024-11-24,30,latency,11.947
2025-09-20T01:12:41.976000,62819,1,worker-1,2024-11-23,58,latency,12.460
2025-09-20T01:12:48.386000,62820,2,worker-2,2024-11-24,31,latency,12.515
2025-09-20T01:12:56.204000,62819,1,worker-1,2024-11-23,59,latency,14.228
2025-09-20T01:12:59.483000,62820,2,worker-2,2024-11-24,32,latency,11.097
2025-09-20T01:13:10.778000,62820,2,worker-2,2024-11-24,33,latency,11.295
2025-09-20T01:13:11.629000,62819,1,worker-1,2024-11-23,60,latency,15.425
2025-09-20T01:13:23.447000,62820,2,worker-2,2024-11-24,34,latency,12.669
2025-09-20T01:13:27.522000,62819,1,worker-1,2024-11-23,61,latency,15.892
2025-09-20T01:13:35.578000,62820,2,worker-2,2024-11-24,35,latency,12.131
2025-09-20T01:13:36.573000,62819,1,worker-1,2024-11-23,62,latency,9.051
2025-09-20T01:13:36.573000,62819,1,worker-1,2024-11-23,63,batches,63.000
2025-09-20T01:13:37.424000,62819,1,worker-1,2024-11-23,,max-rss,13.573
2025-09-20T01:13:37.538000,62817,,coordinator,,,max-rss,0.825
2025-09-20T01:13:50.103000,62820,2,worker-2,2024-11-24,36,latency,14.524
2025-09-20T01:13:56.763000,62819,1,worker-1,2024-11-25,0,latency,12.745
2025-09-20T01:14:04.713000,62820,2,worker-2,2024-11-24,37,latency,14.611
2025-09-20T01:14:08.458000,62819,1,worker-1,2024-11-25,1,latency,11.696
2025-09-20T01:14:20.749000,62820,2,worker-2,2024-11-24,38,latency,16.035
2025-09-20T01:14:21.618000,62819,1,worker-1,2024-11-25,2,latency,13.159
2025-09-20T01:14:34.816000,62819,1,worker-1,2024-11-25,3,latency,13.198
2025-09-20T01:14:36.646000,62820,2,worker-2,2024-11-24,39,latency,15.897
2025-09-20T01:14:48.107000,62819,1,worker-1,2024-11-25,4,latency,13.291
2025-09-20T01:14:51.179000,62820,2,worker-2,2024-11-24,40,latency,14.532
2025-09-20T01:15:00.653000,62819,1,worker-1,2024-11-25,5,latency,12.546
2025-09-20T01:15:05.162000,62820,2,worker-2,2024-11-24,41,latency,13.983
2025-09-20T01:15:13.349000,62819,1,worker-1,2024-11-25,6,latency,12.696
2025-09-20T01:15:19.181000,62820,2,worker-2,2024-11-24,42,latency,14.018
2025-09-20T01:15:25.732000,62819,1,worker-1,2024-11-25,7,latency,12.383
2025-09-20T01:15:32.561000,62820,2,worker-2,2024-11-24,43,latency,13.380
2025-09-20T01:15:38.329000,62819,1,worker-1,2024-11-25,8,latency,12.596
2025-09-20T01:15:46.356000,62820,2,worker-2,2024-11-24,44,latency,13.794
2025-09-20T01:15:51.823000,62819,1,worker-1,2024-11-25,9,latency,13.494
2025-09-20T01:16:00.628000,62820,2,worker-2,2024-11-24,45,latency,14.272
2025-09-20T01:16:04.460000,62819,1,worker-1,2024-11-25,10,latency,12.636
2025-09-20T01:16:14.978000,62820,2,worker-2,2024-11-24,46,latency,14.349
2025-09-20T01:16:17.683000,62819,1,worker-1,2024-11-25,11,latency,13.223
2025-09-20T01:16:28.075000,62820,2,worker-2,2024-11-24,47,latency,13.097
2025-09-20T01:16:30.283000,62819,1,worker-1,2024-11-25,12,latency,12.599
2025-09-20T01:16:41.798000,62820,2,worker-2,2024-11-24,48,latency,13.723
2025-09-20T01:16:43.430000,62819,1,worker-1,2024-11-25,13,latency,13.148
2025-09-20T01:16:55.156000,62820,2,worker-2,2024-11-24,49,latency,13.358
2025-09-20T01:16:56.563000,62819,1,worker-1,2024-11-25,14,latency,13.133
2025-09-20T01:17:09.455000,62820,2,worker-2,2024-11-24,50,latency,14.299
2025-09-20T01:17:09.875000,62819,1,worker-1,2024-11-25,15,latency,13.312
2025-09-20T01:17:23.636000,62820,2,worker-2,2024-11-24,51,latency,14.180
2025-09-20T01:17:24.029000,62819,1,worker-1,2024-11-25,16,latency,14.153
2025-09-20T01:17:37.282000,62819,1,worker-1,2024-11-25,17,latency,13.253
2025-09-20T01:17:37.922000,62820,2,worker-2,2024-11-24,52,latency,14.285
2025-09-20T01:17:51.539000,62819,1,worker-1,2024-11-25,18,latency,14.256
2025-09-20T01:17:52.083000,62820,2,worker-2,2024-11-24,53,latency,14.161
2025-09-20T01:18:04.622000,62819,1,worker-1,2024-11-25,19,latency,13.083
2025-09-20T01:18:06.158000,62820,2,worker-2,2024-11-24,54,latency,14.075
2025-09-20T01:18:18.136000,62819,1,worker-1,2024-11-25,20,latency,13.514
2025-09-20T01:18:20.763000,62820,2,worker-2,2024-11-24,55,latency,14.605
2025-09-20T01:18:32.254000,62819,1,worker-1,2024-11-25,21,latency,14.118
2025-09-20T01:18:35.125000,62820,2,worker-2,2024-11-24,56,latency,14.362
2025-09-20T01:18:47.419000,62819,1,worker-1,2024-11-25,22,latency,15.165
2025-09-20T01:18:49.352000,62820,2,worker-2,2024-11-24,57,latency,14.226
2025-09-20T01:19:00.628000,62819,1,worker-1,2024-11-25,23,latency,13.209
2025-09-20T01:19:03.815000,62820,2,worker-2,2024-11-24,58,latency,14.463
2025-09-20T01:19:13.955000,62819,1,worker-1,2024-11-25,24,latency,13.326
2025-09-20T01:19:21.035000,62820,2,worker-2,2024-11-24,59,latency,17.220
2025-09-20T01:19:27.867000,62819,1,worker-1,2024-11-25,25,latency,13.913
2025-09-20T01:19:37.508000,62820,2,worker-2,2024-11-24,60,latency,16.473
2025-09-20T01:19:40.525000,62819,1,worker-1,2024-11-25,26,latency,12.658
2025-09-20T01:19:54.267000,62820,2,worker-2,2024-11-24,61,latency,16.759
2025-09-20T01:19:54.534000,62819,1,worker-1,2024-11-25,27,latency,14.009
2025-09-20T01:20:08.108000,62819,1,worker-1,2024-11-25,28,latency,13.573
2025-09-20T01:20:09.020000,62820,2,worker-2,2024-11-24,62,latency,14.753
2025-09-20T01:20:22.110000,62820,2,worker-2,2024-11-24,63,latency,13.090
2025-09-20T01:20:22.381000,62819,1,worker-1,2024-11-25,29,latency,14.274
2025-09-20T01:20:35.207000,62820,2,worker-2,2024-11-24,64,latency,13.097
2025-09-20T01:20:38.016000,62819,1,worker-1,2024-11-25,30,latency,15.634
2025-09-20T01:20:49.008000,62820,2,worker-2,2024-11-24,65,latency,13.801
2025-09-20T01:20:52.460000,62819,1,worker-1,2024-11-25,31,latency,14.444
2025-09-20T01:21:02.454000,62820,2,worker-2,2024-11-24,66,latency,13.446
2025-09-20T01:21:06.059000,62819,1,worker-1,2024-11-25,32,latency,13.599
2025-09-20T01:21:15.944000,62820,2,worker-2,2024-11-24,67,latency,13.489
2025-09-20T01:21:19.553000,62819,1,worker-1,2024-11-25,33,latency,13.494
2025-09-20T01:21:29.955000,62820,2,worker-2,2024-11-24,68,latency,14.011
2025-09-20T01:21:32.841000,62819,1,worker-1,2024-11-25,34,latency,13.287
2025-09-20T01:21:43.070000,62820,2,worker-2,2024-11-24,69,latency,13.114
2025-09-20T01:21:46.136000,62819,1,worker-1,2024-11-25,35,latency,13.295
2025-09-20T01:21:56.020000,62820,2,worker-2,2024-11-24,70,latency,12.949
2025-09-20T01:21:59.199000,62819,1,worker-1,2024-11-25,36,latency,13.063
2025-09-20T01:22:09.779000,62820,2,worker-2,2024-11-24,71,latency,13.760
2025-09-20T01:22:12.477000,62819,1,worker-1,2024-11-25,37,latency,13.277
2025-09-20T01:22:23.151000,62820,2,worker-2,2024-11-24,72,latency,13.371
2025-09-20T01:22:25.934000,62819,1,worker-1,2024-11-25,38,latency,13.456
2025-09-20T01:22:37.574000,62820,2,worker-2,2024-11-24,73,latency,14.423
2025-09-20T01:22:40.916000,62819,1,worker-1,2024-11-25,39,latency,14.982
2025-09-20T01:22:52.554000,62820,2,worker-2,2024-11-24,74,latency,14.979
2025-09-20T01:22:57.761000,62819,1,worker-1,2024-11-25,40,latency,16.845
2025-09-20T01:23:08.285000,62820,2,worker-2,2024-11-24,75,latency,15.731
2025-09-20T01:23:10.982000,62819,1,worker-1,2024-11-25,41,latency,13.220
2025-09-20T01:23:14.247000,62820,2,worker-2,2024-11-24,76,latency,5.962
2025-09-20T01:23:14.247000,62820,2,worker-2,2024-11-24,77,batches,77.000
2025-09-20T01:23:15.549000,62820,2,worker-2,2024-11-24,,max-rss,13.439
2025-09-20T01:23:15.689000,62817,,coordinator,,,max-rss,0.826
2025-09-20T01:23:23.067000,62819,1,worker-1,2024-11-25,42,latency,12.085
2025-09-20T01:23:35.385000,62820,2,worker-2,2024-11-26,0,latency,12.884
2025-09-20T01:23:36.784000,62819,1,worker-1,2024-11-25,43,latency,13.717
2025-09-20T01:23:48.366000,62820,2,worker-2,2024-11-26,1,latency,12.981
2025-09-20T01:23:49.753000,62819,1,worker-1,2024-11-25,44,latency,12.969
2025-09-20T01:24:00.927000,62820,2,worker-2,2024-11-26,2,latency,12.561
2025-09-20T01:24:02.685000,62819,1,worker-1,2024-11-25,45,latency,12.932
2025-09-20T01:24:12.996000,62820,2,worker-2,2024-11-26,3,latency,12.069
2025-09-20T01:24:15.726000,62819,1,worker-1,2024-11-25,46,latency,13.040
2025-09-20T01:24:25.103000,62820,2,worker-2,2024-11-26,4,latency,12.106
2025-09-20T01:24:31.199000,62819,1,worker-1,2024-11-25,47,latency,15.473
2025-09-20T01:24:37.636000,62820,2,worker-2,2024-11-26,5,latency,12.533
2025-09-20T01:24:46.670000,62819,1,worker-1,2024-11-25,48,latency,15.471
2025-09-20T01:24:49.772000,62820,2,worker-2,2024-11-26,6,latency,12.136
2025-09-20T01:24:55.930000,62819,1,worker-1,2024-11-25,49,latency,9.260
2025-09-20T01:24:55.930000,62819,1,worker-1,2024-11-25,50,batches,50.000
2025-09-20T01:24:56.625000,62819,1,worker-1,2024-11-25,,max-rss,13.573
2025-09-20T01:24:56.854000,62817,,coordinator,,,max-rss,0.826
2025-09-20T01:25:01.377000,62820,2,worker-2,2024-11-26,7,latency,11.605
2025-09-20T01:25:12.419000,62820,2,worker-2,2024-11-26,8,latency,11.042
2025-09-20T01:25:16.442000,62819,1,worker-1,2024-11-27,0,latency,12.503
2025-09-20T01:25:24.698000,62820,2,worker-2,2024-11-26,9,latency,12.278
2025-09-20T01:25:30.013000,62819,1,worker-1,2024-11-27,1,latency,13.570
2025-09-20T01:25:37.077000,62820,2,worker-2,2024-11-26,10,latency,12.379
2025-09-20T01:25:43.024000,62819,1,worker-1,2024-11-27,2,latency,13.011
2025-09-20T01:25:49.902000,62820,2,worker-2,2024-11-26,11,latency,12.824
2025-09-20T01:25:55.840000,62819,1,worker-1,2024-11-27,3,latency,12.816
2025-09-20T01:26:02.908000,62820,2,worker-2,2024-11-26,12,latency,13.006
2025-09-20T01:26:09.281000,62819,1,worker-1,2024-11-27,4,latency,13.440
2025-09-20T01:26:15.741000,62820,2,worker-2,2024-11-26,13,latency,12.833
2025-09-20T01:26:21.549000,62819,1,worker-1,2024-11-27,5,latency,12.268
2025-09-20T01:26:28.014000,62820,2,worker-2,2024-11-26,14,latency,12.273
2025-09-20T01:26:33.435000,62819,1,worker-1,2024-11-27,6,latency,11.886
2025-09-20T01:26:40.702000,62820,2,worker-2,2024-11-26,15,latency,12.688
2025-09-20T01:26:45.550000,62819,1,worker-1,2024-11-27,7,latency,12.114
2025-09-20T01:26:52.498000,62820,2,worker-2,2024-11-26,16,latency,11.796
2025-09-20T01:26:58.276000,62819,1,worker-1,2024-11-27,8,latency,12.726
2025-09-20T01:27:04.389000,62820,2,worker-2,2024-11-26,17,latency,11.890
2025-09-20T01:27:10.491000,62819,1,worker-1,2024-11-27,9,latency,12.215
2025-09-20T01:27:17.577000,62820,2,worker-2,2024-11-26,18,latency,13.188
2025-09-20T01:27:23.096000,62819,1,worker-1,2024-11-27,10,latency,12.605
2025-09-20T01:27:31.404000,62820,2,worker-2,2024-11-26,19,latency,13.826
2025-09-20T01:27:34.420000,62819,1,worker-1,2024-11-27,11,latency,11.324
2025-09-20T01:27:43.981000,62820,2,worker-2,2024-11-26,20,latency,12.577
2025-09-20T01:27:46.543000,62819,1,worker-1,2024-11-27,12,latency,12.123
2025-09-20T01:27:57.498000,62820,2,worker-2,2024-11-26,21,latency,13.517
2025-09-20T01:27:59.137000,62819,1,worker-1,2024-11-27,13,latency,12.594
2025-09-20T01:28:09.711000,62820,2,worker-2,2024-11-26,22,latency,12.213
2025-09-20T01:28:10.987000,62819,1,worker-1,2024-11-27,14,latency,11.850
2025-09-20T01:28:23.198000,62819,1,worker-1,2024-11-27,15,latency,12.211
2025-09-20T01:28:23.509000,62820,2,worker-2,2024-11-26,23,latency,13.797
2025-09-20T01:28:36.106000,62819,1,worker-1,2024-11-27,16,latency,12.908
2025-09-20T01:28:36.303000,62820,2,worker-2,2024-11-26,24,latency,12.794
2025-09-20T01:28:48.769000,62820,2,worker-2,2024-11-26,25,latency,12.466
2025-09-20T01:28:48.903000,62819,1,worker-1,2024-11-27,17,latency,12.797
2025-09-20T01:29:01.661000,62819,1,worker-1,2024-11-27,18,latency,12.757
2025-09-20T01:29:01.835000,62820,2,worker-2,2024-11-26,26,latency,13.066
2025-09-20T01:29:13.786000,62819,1,worker-1,2024-11-27,19,latency,12.125
2025-09-20T01:29:14.909000,62820,2,worker-2,2024-11-26,27,latency,13.074
2025-09-20T01:29:27.099000,62819,1,worker-1,2024-11-27,20,latency,13.313
2025-09-20T01:29:29.280000,62820,2,worker-2,2024-11-26,28,latency,14.371
2025-09-20T01:29:39.978000,62819,1,worker-1,2024-11-27,21,latency,12.878
2025-09-20T01:29:46.249000,62820,2,worker-2,2024-11-26,29,latency,16.968
2025-09-20T01:29:53.831000,62819,1,worker-1,2024-11-27,22,latency,13.853
2025-09-20T01:30:01.571000,62820,2,worker-2,2024-11-26,30,latency,15.322
2025-09-20T01:30:06.993000,62819,1,worker-1,2024-11-27,23,latency,13.162
2025-09-20T01:30:15.715000,62820,2,worker-2,2024-11-26,31,latency,14.144
2025-09-20T01:30:19.985000,62819,1,worker-1,2024-11-27,24,latency,12.992
2025-09-20T01:30:29.429000,62820,2,worker-2,2024-11-26,32,latency,13.714
2025-09-20T01:30:34.020000,62819,1,worker-1,2024-11-27,25,latency,14.034
2025-09-20T01:30:42.964000,62820,2,worker-2,2024-11-26,33,latency,13.535
2025-09-20T01:30:47.125000,62819,1,worker-1,2024-11-27,26,latency,13.105
2025-09-20T01:30:57.298000,62820,2,worker-2,2024-11-26,34,latency,14.333
2025-09-20T01:31:00.084000,62819,1,worker-1,2024-11-27,27,latency,12.958
2025-09-20T01:31:11.239000,62820,2,worker-2,2024-11-26,35,latency,13.941
2025-09-20T01:31:13.030000,62819,1,worker-1,2024-11-27,28,latency,12.947
2025-09-20T01:31:24.818000,62820,2,worker-2,2024-11-26,36,latency,13.579
2025-09-20T01:31:26.477000,62819,1,worker-1,2024-11-27,29,latency,13.446
2025-09-20T01:31:37.968000,62820,2,worker-2,2024-11-26,37,latency,13.150
2025-09-20T01:31:39.752000,62819,1,worker-1,2024-11-27,30,latency,13.275
2025-09-20T01:31:51.577000,62820,2,worker-2,2024-11-26,38,latency,13.609
2025-09-20T01:31:53.328000,62819,1,worker-1,2024-11-27,31,latency,13.576
2025-09-20T01:32:04.521000,62820,2,worker-2,2024-11-26,39,latency,12.943
2025-09-20T01:32:06.647000,62819,1,worker-1,2024-11-27,32,latency,13.319
2025-09-20T01:32:20.023000,62820,2,worker-2,2024-11-26,40,latency,15.502
2025-09-20T01:32:23.048000,62819,1,worker-1,2024-11-27,33,latency,16.401
2025-09-20T01:32:36.004000,62820,2,worker-2,2024-11-26,41,latency,15.981
2025-09-20T01:32:39.834000,62819,1,worker-1,2024-11-27,34,latency,16.786
2025-09-20T01:32:51.374000,62820,2,worker-2,2024-11-26,42,latency,15.369
2025-09-20T01:32:56.333000,62819,1,worker-1,2024-11-27,35,latency,16.498
2025-09-20T01:33:04.171000,62820,2,worker-2,2024-11-26,43,latency,12.798
2025-09-20T01:33:10.090000,62819,1,worker-1,2024-11-27,36,latency,13.757
2025-09-20T01:33:16.166000,62820,2,worker-2,2024-11-26,44,latency,11.995
2025-09-20T01:33:23.459000,62819,1,worker-1,2024-11-27,37,latency,13.369
2025-09-20T01:33:28.723000,62820,2,worker-2,2024-11-26,45,latency,12.557
2025-09-20T01:33:37.412000,62819,1,worker-1,2024-11-27,38,latency,13.953
2025-09-20T01:33:40.544000,62820,2,worker-2,2024-11-26,46,latency,11.820
2025-09-20T01:33:50.834000,62819,1,worker-1,2024-11-27,39,latency,13.422
2025-09-20T01:33:53.518000,62820,2,worker-2,2024-11-26,47,latency,12.974
2025-09-20T01:34:03.897000,62819,1,worker-1,2024-11-27,40,latency,13.063
2025-09-20T01:34:06.103000,62820,2,worker-2,2024-11-26,48,latency,12.585
2025-09-20T01:34:17.162000,62819,1,worker-1,2024-11-27,41,latency,13.265
2025-09-20T01:34:18.518000,62820,2,worker-2,2024-11-26,49,latency,12.415
2025-09-20T01:34:30.337000,62819,1,worker-1,2024-11-27,42,latency,13.175
2025-09-20T01:34:31.727000,62820,2,worker-2,2024-11-26,50,latency,13.209
2025-09-20T01:34:44.136000,62819,1,worker-1,2024-11-27,43,latency,13.799
2025-09-20T01:34:45.494000,62820,2,worker-2,2024-11-26,51,latency,13.766
2025-09-20T01:34:58.067000,62820,2,worker-2,2024-11-26,52,latency,12.573
2025-09-20T01:34:58.454000,62819,1,worker-1,2024-11-27,44,latency,14.318
2025-09-20T01:35:10.782000,62820,2,worker-2,2024-11-26,53,latency,12.715
2025-09-20T01:35:12.282000,62819,1,worker-1,2024-11-27,45,latency,13.827
2025-09-20T01:35:23.981000,62820,2,worker-2,2024-11-26,54,latency,13.198
2025-09-20T01:35:25.658000,62819,1,worker-1,2024-11-27,46,latency,13.376
2025-09-20T01:35:36.752000,62820,2,worker-2,2024-11-26,55,latency,12.772
2025-09-20T01:35:39.324000,62819,1,worker-1,2024-11-27,47,latency,13.666
2025-09-20T01:35:40.360000,62820,2,worker-2,2024-11-26,56,latency,3.607
2025-09-20T01:35:40.360000,62820,2,worker-2,2024-11-26,57,batches,57.000
2025-09-20T01:35:41.043000,62820,2,worker-2,2024-11-26,,max-rss,13.439
2025-09-20T01:35:41.172000,62817,,coordinator,,,max-rss,0.826
2025-09-20T01:35:52.133000,62819,1,worker-1,2024-11-27,48,latency,12.808
2025-09-20T01:35:59.863000,62820,2,worker-2,2024-11-28,0,latency,12.729
2025-09-20T01:36:07.861000,62819,1,worker-1,2024-11-27,49,latency,15.728
2025-09-20T01:36:11.645000,62820,2,worker-2,2024-11-28,1,latency,11.781
2025-09-20T01:36:23.361000,62819,1,worker-1,2024-11-27,50,latency,15.500
2025-09-20T01:36:25.222000,62820,2,worker-2,2024-11-28,2,latency,13.577
